C3L-00006	C3L-00006.RNA-Seq.R2.A	/gscmnt/gc2619/dinglab_cptac3/GDC_import/data/d5b2b761-e82a-4829-8aab-a78d87cde2a1/180313_UNC32-K00270_0085_BHT2MGBBXX_CCGTCC_S39_L007_R2_001.fastq.gz	d5b2b761-e82a-4829-8aab-a78d87cde2a1
C3L-00006	C3L-00006.RNA-Seq.R2.T	/gscmnt/gc2741/ding/CPTAC3-data/GDC_import/data/8c3fe9b7-7acd-4867-8d9c-a8e5d1516eda/170802_UNC31-K00269_0072_AHK3GVBBXX_TAGCTT_S17_L005_R2_001.fastq.gz	8c3fe9b7-7acd-4867-8d9c-a8e5d1516eda
C3L-00009	C3L-00009.RNA-Seq.R1.A	/gscmnt/gc2619/dinglab_cptac3/GDC_import/data/efaa698c-4015-4478-80ae-f13272b9adc7/180109_UNC31-K00269_0107_AHNHY2BBXX_ATCACG_S8_L003_R1_001.fastq.gz	efaa698c-4015-4478-80ae-f13272b9adc7
C3L-00009	C3L-00009.RNA-Seq.R1.T	/gscmnt/gc2619/dinglab_cptac3/GDC_import/data/3b80e84e-5031-4d2c-b05d-d4cbb0559a37/170802_UNC31-K00269_0072_AHK3GVBBXX_CTTGTA_S23_L007_R1_001.fastq.gz	3b80e84e-5031-4d2c-b05d-d4cbb0559a37
C3L-00009	C3L-00009.RNA-Seq.R2.A	/gscmnt/gc2619/dinglab_cptac3/GDC_import/data/cb333933-3aec-4350-b5ea-ec92a896c339/180109_UNC31-K00269_0107_AHNHY2BBXX_ATCACG_S8_L003_R2_001.fastq.gz	cb333933-3aec-4350-b5ea-ec92a896c339
C3L-00009	C3L-00009.RNA-Seq.R2.T	/gscmnt/gc2619/dinglab_cptac3/GDC_import/data/5b06320e-6066-4ff2-a03f-dc2382327b61/170802_UNC31-K00269_0072_AHK3GVBBXX_CTTGTA_S23_L007_R2_001.fastq.gz	5b06320e-6066-4ff2-a03f-dc2382327b61
C3L-00010	C3L-00010.RNA-Seq.R1.A	/gscmnt/gc2619/dinglab_cptac3/GDC_import/data/d7dc0a9b-5d44-494e-89b2-0bf8591cef68/180313_UNC32-K00270_0085_BHT2MGBBXX_GTGGCC_S32_L006_R1_001.fastq.gz	d7dc0a9b-5d44-494e-89b2-0bf8591cef68
C3L-00010	C3L-00010.RNA-Seq.R1.T	/gscmnt/gc2521/dinglab/mwyczalk/somatic-wrapper-data/GDC_import/data/15ae9b4c-fdc6-4698-b6cc-36a13a5b418f/170802_UNC31-K00269_0072_AHK3GVBBXX_AGTCAA_S20_L006_R1_001.fastq.gz	15ae9b4c-fdc6-4698-b6cc-36a13a5b418f
C3L-00010	C3L-00010.RNA-Seq.R2.A	/gscmnt/gc2619/dinglab_cptac3/GDC_import/data/35d3cc70-0727-46c0-8146-3c51ae013279/180313_UNC32-K00270_0085_BHT2MGBBXX_GTGGCC_S32_L006_R2_001.fastq.gz	35d3cc70-0727-46c0-8146-3c51ae013279
C3L-00010	C3L-00010.RNA-Seq.R2.T	/gscmnt/gc2521/dinglab/mwyczalk/somatic-wrapper-data/GDC_import/data/f02d442c-e43b-47a5-aac4-f2e422e24927/170802_UNC31-K00269_0072_AHK3GVBBXX_AGTCAA_S20_L006_R2_001.fastq.gz	f02d442c-e43b-47a5-aac4-f2e422e24927
C3L-00011	C3L-00011.RNA-Seq.R1.A	/gscmnt/gc2741/ding/CPTAC3-data/GDC_import/data/a75e662a-1759-4c8d-a41a-ee2d0e37156b/171208_UNC32-K00270_0071_BHN7K5BBXX_ATTCCT_S59_L008_R1_001.fastq.gz	a75e662a-1759-4c8d-a41a-ee2d0e37156b
C3L-00011	C3L-00011.RNA-Seq.R1.T	/gscmnt/gc2741/ding/CPTAC3-data/GDC_import/data/d252be0f-df6b-49c5-899a-ff49ae494734/170802_UNC31-K00269_0072_AHK3GVBBXX_AGTTCC_S5_L002_R1_001.fastq.gz	d252be0f-df6b-49c5-899a-ff49ae494734
C3L-00011	C3L-00011.RNA-Seq.R2.A	/gscmnt/gc2741/ding/CPTAC3-data/GDC_import/data/5fb7500f-aafe-4cf3-b932-cbb5894ca6ea/171208_UNC32-K00270_0071_BHN7K5BBXX_ATTCCT_S59_L008_R2_001.fastq.gz	5fb7500f-aafe-4cf3-b932-cbb5894ca6ea
C3L-00011	C3L-00011.RNA-Seq.R2.T	/gscmnt/gc2741/ding/CPTAC3-data/GDC_import/data/ec72b0a4-24ba-49e4-9b07-36302c576165/170802_UNC31-K00269_0072_AHK3GVBBXX_AGTTCC_S5_L002_R2_001.fastq.gz	ec72b0a4-24ba-49e4-9b07-36302c576165
C3L-00017	C3L-00017.RNA-Seq.R1.A	/gscmnt/gc2521/dinglab/mwyczalk/somatic-wrapper-data/GDC_import/data/7829f978-5fd7-436a-9ec2-2e58a7bcb1f7/180508_UNC31-K00269_0127_AHTV7YBBXX_ACTGAT_S59_L007_R1_001.fastq.gz	7829f978-5fd7-436a-9ec2-2e58a7bcb1f7
C3L-00017	C3L-00017.RNA-Seq.R1.T	/gscmnt/gc2521/dinglab/mwyczalk/somatic-wrapper-data/GDC_import/data/d2b5f6b3-828b-4320-9e4d-4b2eaa4e7e6f/170818_UNC32-K00270_0050_AHL2FHBBXX_GGCTAC_S14_L004_R1_001.fastq.gz	d2b5f6b3-828b-4320-9e4d-4b2eaa4e7e6f
C3L-00017	C3L-00017.RNA-Seq.R2.A	/gscmnt/gc2521/dinglab/mwyczalk/somatic-wrapper-data/GDC_import/data/8f7d0b77-134e-4216-9d8d-411f0d7ed0ed/180508_UNC31-K00269_0127_AHTV7YBBXX_ACTGAT_S59_L007_R2_001.fastq.gz	8f7d0b77-134e-4216-9d8d-411f0d7ed0ed
C3L-00017	C3L-00017.RNA-Seq.R2.T	/gscmnt/gc2521/dinglab/mwyczalk/somatic-wrapper-data/GDC_import/data/4f7a1cdc-e30a-407f-927d-3eb0e4185534/170818_UNC32-K00270_0050_AHL2FHBBXX_GGCTAC_S14_L004_R2_001.fastq.gz	4f7a1cdc-e30a-407f-927d-3eb0e4185534
C3L-00026	C3L-00026.RNA-Seq.R1.A	/gscmnt/gc2619/dinglab_cptac3/GDC_import/data/4f85aa59-7db7-49dc-aa05-7b6b027b2791/171208_UNC32-K00270_0071_BHN7K5BBXX_ATCACG_S58_L008_R1_001.fastq.gz	4f85aa59-7db7-49dc-aa05-7b6b027b2791
C3L-00026	C3L-00026.RNA-Seq.R1.T	/gscmnt/gc2741/ding/CPTAC3-data/GDC_import/data/aa4fa0b3-1708-4638-8bab-55b0ba3f5248/170802_UNC31-K00269_0072_AHK3GVBBXX_ATGTCA_S16_L005_R1_001.fastq.gz	aa4fa0b3-1708-4638-8bab-55b0ba3f5248
C3L-00026	C3L-00026.RNA-Seq.R2.A	/gscmnt/gc2619/dinglab_cptac3/GDC_import/data/9648977f-b52a-4043-9b7a-04ecc1647e98/171208_UNC32-K00270_0071_BHN7K5BBXX_ATCACG_S58_L008_R2_001.fastq.gz	9648977f-b52a-4043-9b7a-04ecc1647e98
C3L-00026	C3L-00026.RNA-Seq.R2.T	/gscmnt/gc2741/ding/CPTAC3-data/GDC_import/data/b25a3a34-58ce-4d86-9e1b-c21a39ee91e4/170802_UNC31-K00269_0072_AHK3GVBBXX_ATGTCA_S16_L005_R2_001.fastq.gz	b25a3a34-58ce-4d86-9e1b-c21a39ee91e4
C3L-00079	C3L-00079.RNA-Seq.R1.A	/gscmnt/gc2619/dinglab_cptac3/GDC_import/data/90767875-a3ca-41b8-9528-a9728f3ca8ec/171208_UNC32-K00270_0071_BHN7K5BBXX_CGATGT_S60_L008_R1_001.fastq.gz	90767875-a3ca-41b8-9528-a9728f3ca8ec
C3L-00079	C3L-00079.RNA-Seq.R1.T	/gscmnt/gc2619/dinglab_cptac3/GDC_import/data/e328d98d-fa50-475e-a1b0-b9df37891c4e/170802_UNC31-K00269_0072_AHK3GVBBXX_GTGGCC_S24_L007_R1_001.fastq.gz	e328d98d-fa50-475e-a1b0-b9df37891c4e
C3L-00079	C3L-00079.RNA-Seq.R2.A	/gscmnt/gc2619/dinglab_cptac3/GDC_import/data/28d7f941-8d68-4955-a8ef-0a0d9c2b67ac/171208_UNC32-K00270_0071_BHN7K5BBXX_CGATGT_S60_L008_R2_001.fastq.gz	28d7f941-8d68-4955-a8ef-0a0d9c2b67ac
C3L-00079	C3L-00079.RNA-Seq.R2.T	/gscmnt/gc2619/dinglab_cptac3/GDC_import/data/8dc8eb7a-c5f2-4bfd-a190-d62f38d82ada/170802_UNC31-K00269_0072_AHK3GVBBXX_GTGGCC_S24_L007_R2_001.fastq.gz	8dc8eb7a-c5f2-4bfd-a190-d62f38d82ada
C3L-00080	C3L-00080.RNA-Seq.R1.A	/gscmnt/gc2619/dinglab_cptac3/GDC_import/data/e3b3eb09-d63a-405e-a75c-3f702efa99b5/171215_UNC32-K00270_0072_AHN3THBBXX_ATTCCT_S8_L003_R1_001.fastq.gz	e3b3eb09-d63a-405e-a75c-3f702efa99b5
C3L-00080	C3L-00080.RNA-Seq.R1.T	/gscmnt/gc2619/dinglab_cptac3/GDC_import/data/5f907873-df4e-4a39-8a9d-93ac9dc6b092/170802_UNC31-K00269_0072_AHK3GVBBXX_GTTTCG_S9_L003_R1_001.fastq.gz	5f907873-df4e-4a39-8a9d-93ac9dc6b092
C3L-00080	C3L-00080.RNA-Seq.R2.A	/gscmnt/gc2619/dinglab_cptac3/GDC_import/data/24c67435-65d7-40b6-9797-98c2cff545a8/171215_UNC32-K00270_0072_AHN3THBBXX_ATTCCT_S8_L003_R2_001.fastq.gz	24c67435-65d7-40b6-9797-98c2cff545a8
C3L-00080	C3L-00080.RNA-Seq.R2.T	/gscmnt/gc2619/dinglab_cptac3/GDC_import/data/8e3ee723-f497-403e-bdef-b8740041fcb2/170802_UNC31-K00269_0072_AHK3GVBBXX_GTTTCG_S9_L003_R2_001.fastq.gz	8e3ee723-f497-403e-bdef-b8740041fcb2
C3L-00083	C3L-00083.RNA-Seq.R1.A	/gscmnt/gc2619/dinglab_cptac3/GDC_import/data/547747fd-bc4e-48f7-9b6d-cbd97b09c44a/171215_UNC32-K00270_0072_AHN3THBBXX_GTGAAA_S23_L006_R1_001.fastq.gz	547747fd-bc4e-48f7-9b6d-cbd97b09c44a
C3L-00083	C3L-00083.RNA-Seq.R1.T	/gscmnt/gc2619/dinglab_cptac3/GDC_import/data/2c84bd2a-e9a9-4217-add6-56698c1c2a4f/171129_UNC32-K00270_0067_BHN2N5BBXX_CTTGTA_S7_L008_R1_001.fastq.gz	2c84bd2a-e9a9-4217-add6-56698c1c2a4f
C3L-00083	C3L-00083.RNA-Seq.R2.A	/gscmnt/gc2619/dinglab_cptac3/GDC_import/data/9eb82bcc-2f71-42bd-b81c-dcce5574e105/171215_UNC32-K00270_0072_AHN3THBBXX_GTGAAA_S23_L006_R2_001.fastq.gz	9eb82bcc-2f71-42bd-b81c-dcce5574e105
C3L-00083	C3L-00083.RNA-Seq.R2.T	/gscmnt/gc2619/dinglab_cptac3/GDC_import/data/869eced6-9373-4cf5-92f9-a3dc8cad7110/171129_UNC32-K00270_0067_BHN2N5BBXX_CTTGTA_S7_L008_R2_001.fastq.gz	869eced6-9373-4cf5-92f9-a3dc8cad7110
C3L-00088	C3L-00088.RNA-Seq.R1.A	/gscmnt/gc2619/dinglab_cptac3/GDC_import/data/b48eaeba-39e6-408e-8e4a-6e003e5d945a/171208_UNC32-K00270_0071_BHN7K5BBXX_ACAGTG_S52_L007_R1_001.fastq.gz	b48eaeba-39e6-408e-8e4a-6e003e5d945a
C3L-00088	C3L-00088.RNA-Seq.R1.T	/gscmnt/gc2741/ding/CPTAC3-data/GDC_import/data/d4bd8d64-d651-43d3-b970-c91274b7526e/170818_UNC32-K00270_0050_AHL2FHBBXX_CGATGT_S6_L002_R1_001.fastq.gz	d4bd8d64-d651-43d3-b970-c91274b7526e
C3L-00088	C3L-00088.RNA-Seq.R2.A	/gscmnt/gc2619/dinglab_cptac3/GDC_import/data/28922cc1-1760-4c38-9380-2e9ee349d1c4/171208_UNC32-K00270_0071_BHN7K5BBXX_ACAGTG_S52_L007_R2_001.fastq.gz	28922cc1-1760-4c38-9380-2e9ee349d1c4
C3L-00088	C3L-00088.RNA-Seq.R2.T	/gscmnt/gc2741/ding/CPTAC3-data/GDC_import/data/894c40bf-32d7-470e-9f19-36a62b7e32ba/170818_UNC32-K00270_0050_AHL2FHBBXX_CGATGT_S6_L002_R2_001.fastq.gz	894c40bf-32d7-470e-9f19-36a62b7e32ba
C3L-00093	C3L-00093.RNA-Seq.R1.A	/gscmnt/gc2741/ding/CPTAC3-data/GDC_import/data/99fb67eb-2ca7-414e-ae01-911a4f5e79b3/171205_UNC32-K00270_0069_BHN2HGBBXX_TAGCTT_S9_L003_R1_001.fastq.gz	99fb67eb-2ca7-414e-ae01-911a4f5e79b3
C3L-00093	C3L-00093.RNA-Seq.R1.T	/gscmnt/gc2741/ding/CPTAC3-data/GDC_import/data/50f03452-ea50-4a54-91e0-95acdff6f0cb/171116_UNC31-K00269_0093_BHMFKJBBXX_AGTCAA_S5_L002_R1_001.fastq.gz	50f03452-ea50-4a54-91e0-95acdff6f0cb
C3L-00093	C3L-00093.RNA-Seq.R2.A	/gscmnt/gc2741/ding/CPTAC3-data/GDC_import/data/408f76e2-86c8-4b9f-b7d5-dbfbbfc73f8a/171205_UNC32-K00270_0069_BHN2HGBBXX_TAGCTT_S9_L003_R2_001.fastq.gz	408f76e2-86c8-4b9f-b7d5-dbfbbfc73f8a
C3L-00093	C3L-00093.RNA-Seq.R2.T	/gscmnt/gc2741/ding/CPTAC3-data/GDC_import/data/79f2bde6-3fe1-4311-92bd-94ae03050ea3/171116_UNC31-K00269_0093_BHMFKJBBXX_AGTCAA_S5_L002_R2_001.fastq.gz	79f2bde6-3fe1-4311-92bd-94ae03050ea3
C3L-00094	C3L-00094.RNA-Seq.R1.A	/gscmnt/gc2619/dinglab_cptac3/GDC_import/data/c38ccbc9-b426-4508-b494-0a9029f7ea4a/171215_UNC32-K00270_0072_AHN3THBBXX_CGATGT_S9_L003_R1_001.fastq.gz	c38ccbc9-b426-4508-b494-0a9029f7ea4a
C3L-00094	C3L-00094.RNA-Seq.R1.T	/gscmnt/gc2619/dinglab_cptac3/GDC_import/data/637c9c2b-25a7-484f-8c9e-b289ccb92ca0/170818_UNC32-K00270_0050_AHL2FHBBXX_AGTTCC_S3_L001_R1_001.fastq.gz	637c9c2b-25a7-484f-8c9e-b289ccb92ca0
C3L-00094	C3L-00094.RNA-Seq.R2.A	/gscmnt/gc2619/dinglab_cptac3/GDC_import/data/b36c367b-dfd3-4390-b75c-96004aed8468/171215_UNC32-K00270_0072_AHN3THBBXX_CGATGT_S9_L003_R2_001.fastq.gz	b36c367b-dfd3-4390-b75c-96004aed8468
C3L-00094	C3L-00094.RNA-Seq.R2.T	/gscmnt/gc2619/dinglab_cptac3/GDC_import/data/44f555cb-1abe-4062-acd5-83afe55fc8e4/170818_UNC32-K00270_0050_AHL2FHBBXX_AGTTCC_S3_L001_R2_001.fastq.gz	44f555cb-1abe-4062-acd5-83afe55fc8e4
C3L-00095	C3L-00095.RNA-Seq.R1.A	/gscmnt/gc2741/ding/CPTAC3-data/GDC_import/data/e1a8bf73-5ae2-45b8-a9ed-4c5381346902/171215_UNC32-K00270_0072_AHN3THBBXX_TTAGGC_S11_L003_R1_001.fastq.gz	e1a8bf73-5ae2-45b8-a9ed-4c5381346902
C3L-00095	C3L-00095.RNA-Seq.R1.T	/gscmnt/gc2741/ding/CPTAC3-data/GDC_import/data/7e020a14-2e15-4e88-b8d8-14f8e6e01cbe/170802_UNC31-K00269_0072_AHK3GVBBXX_TGACCA_S7_L002_R1_001.fastq.gz	7e020a14-2e15-4e88-b8d8-14f8e6e01cbe
C3L-00095	C3L-00095.RNA-Seq.R2.A	/gscmnt/gc2741/ding/CPTAC3-data/GDC_import/data/283a503b-f739-49f4-84e9-16216878381a/171215_UNC32-K00270_0072_AHN3THBBXX_TTAGGC_S11_L003_R2_001.fastq.gz	283a503b-f739-49f4-84e9-16216878381a
C3L-00095	C3L-00095.RNA-Seq.R2.T	/gscmnt/gc2741/ding/CPTAC3-data/GDC_import/data/35cf770b-a392-4a21-b7cc-707a3aa5092c/170802_UNC31-K00269_0072_AHK3GVBBXX_TGACCA_S7_L002_R2_001.fastq.gz	35cf770b-a392-4a21-b7cc-707a3aa5092c
C3L-00096	C3L-00096.RNA-Seq.R1.A	/gscmnt/gc2619/dinglab_cptac3/GDC_import/data/05b22361-64fa-4d7c-b888-fbfb1a9497e7/171208_UNC32-K00270_0071_BHN7K5BBXX_TTAGGC_S54_L007_R1_001.fastq.gz	05b22361-64fa-4d7c-b888-fbfb1a9497e7
C3L-00096	C3L-00096.RNA-Seq.R1.T	/gscmnt/gc2619/dinglab_cptac3/GDC_import/data/1fc59c06-7a5e-4273-b073-bddfa348fc5f/170802_UNC31-K00269_0072_AHK3GVBBXX_ACTGAT_S12_L003_R1_001.fastq.gz	1fc59c06-7a5e-4273-b073-bddfa348fc5f
C3L-00096	C3L-00096.RNA-Seq.R2.A	/gscmnt/gc2619/dinglab_cptac3/GDC_import/data/2710d6dc-f819-4609-a304-f11578f515bf/171208_UNC32-K00270_0071_BHN7K5BBXX_TTAGGC_S54_L007_R2_001.fastq.gz	2710d6dc-f819-4609-a304-f11578f515bf
C3L-00096	C3L-00096.RNA-Seq.R2.T	/gscmnt/gc2619/dinglab_cptac3/GDC_import/data/baac50d4-1206-4e90-939e-0d9f286b75b1/170802_UNC31-K00269_0072_AHK3GVBBXX_ACTGAT_S12_L003_R2_001.fastq.gz	baac50d4-1206-4e90-939e-0d9f286b75b1
C3L-00097	C3L-00097.RNA-Seq.R1.A	/gscmnt/gc2619/dinglab_cptac3/GDC_import/data/60970db8-5749-434f-90fc-1719fd5f0e51/171208_UNC32-K00270_0071_BHN7K5BBXX_TGACCA_S55_L007_R1_001.fastq.gz	60970db8-5749-434f-90fc-1719fd5f0e51
C3L-00097	C3L-00097.RNA-Seq.R1.T	/gscmnt/gc2741/ding/CPTAC3-data/GDC_import/data/571dd95a-2c63-4c72-83a5-69539b2aa695/170802_UNC31-K00269_0072_AHK3GVBBXX_ATTCCT_S6_L002_R1_001.fastq.gz	571dd95a-2c63-4c72-83a5-69539b2aa695
C3L-00097	C3L-00097.RNA-Seq.R2.A	/gscmnt/gc2619/dinglab_cptac3/GDC_import/data/5adf9903-68ab-4d57-b95f-0dd015b64107/171208_UNC32-K00270_0071_BHN7K5BBXX_TGACCA_S55_L007_R2_001.fastq.gz	5adf9903-68ab-4d57-b95f-0dd015b64107
C3L-00097	C3L-00097.RNA-Seq.R2.T	/gscmnt/gc2741/ding/CPTAC3-data/GDC_import/data/89f65d1c-ba11-4ab8-8f06-16d32be9f046/170802_UNC31-K00269_0072_AHK3GVBBXX_ATTCCT_S6_L002_R2_001.fastq.gz	89f65d1c-ba11-4ab8-8f06-16d32be9f046
C3L-00102	C3L-00102.RNA-Seq.R1.A	/gscmnt/gc2521/dinglab/mwyczalk/somatic-wrapper-data/GDC_import/data/893b0db2-7d98-4d74-af8c-93039af57455/180508_UNC31-K00269_0127_AHTV7YBBXX_ATCACG_S57_L007_R1_001.fastq.gz	893b0db2-7d98-4d74-af8c-93039af57455
C3L-00102	C3L-00102.RNA-Seq.R1.T	/gscmnt/gc2521/dinglab/mwyczalk/somatic-wrapper-data/GDC_import/data/5002990e-a20d-4114-93ea-c5c09f148fed/170802_UNC31-K00269_0072_AHK3GVBBXX_ACAGTG_S3_L001_R1_001.fastq.gz	5002990e-a20d-4114-93ea-c5c09f148fed
C3L-00102	C3L-00102.RNA-Seq.R2.A	/gscmnt/gc2521/dinglab/mwyczalk/somatic-wrapper-data/GDC_import/data/f51f3a38-4291-448f-a064-3215b323e437/180508_UNC31-K00269_0127_AHTV7YBBXX_ATCACG_S57_L007_R2_001.fastq.gz	f51f3a38-4291-448f-a064-3215b323e437
C3L-00102	C3L-00102.RNA-Seq.R2.T	/gscmnt/gc2521/dinglab/mwyczalk/somatic-wrapper-data/GDC_import/data/2090faff-ade5-48df-a986-2d0902b1ee27/170802_UNC31-K00269_0072_AHK3GVBBXX_ACAGTG_S3_L001_R2_001.fastq.gz	2090faff-ade5-48df-a986-2d0902b1ee27
C3L-00103	C3L-00103.RNA-Seq.R1.A	/gscmnt/gc2741/ding/CPTAC3-data/GDC_import/data/7583c79b-d6d8-4669-b558-0aba2ba67054/171208_UNC32-K00270_0071_BHN7K5BBXX_GCCAAT_S56_L007_R1_001.fastq.gz	7583c79b-d6d8-4669-b558-0aba2ba67054
C3L-00103	C3L-00103.RNA-Seq.R1.T	/gscmnt/gc2741/ding/CPTAC3-data/GDC_import/data/0432802d-9155-45bd-90b8-8472a758eaa1/170818_UNC32-K00270_0050_AHL2FHBBXX_CCGTCC_S7_L002_R1_001.fastq.gz	0432802d-9155-45bd-90b8-8472a758eaa1
C3L-00103	C3L-00103.RNA-Seq.R2.A	/gscmnt/gc2741/ding/CPTAC3-data/GDC_import/data/de108ae0-884f-4c53-a4ab-40681988ef5c/171208_UNC32-K00270_0071_BHN7K5BBXX_GCCAAT_S56_L007_R2_001.fastq.gz	de108ae0-884f-4c53-a4ab-40681988ef5c
C3L-00103	C3L-00103.RNA-Seq.R2.T	/gscmnt/gc2741/ding/CPTAC3-data/GDC_import/data/a37d45d8-1c52-4fd2-906f-d70282c859ec/170818_UNC32-K00270_0050_AHL2FHBBXX_CCGTCC_S7_L002_R2_001.fastq.gz	a37d45d8-1c52-4fd2-906f-d70282c859ec
C3L-00140	C3L-00140.RNA-Seq.R1.A	/gscmnt/gc2619/dinglab_cptac3/GDC_import/data/c22122d5-c707-4b0a-873b-03bafa9d6373/171215_UNC32-K00270_0072_AHN3THBBXX_TGACCA_S5_L002_R1_001.fastq.gz	c22122d5-c707-4b0a-873b-03bafa9d6373
C3L-00140	C3L-00140.RNA-Seq.R1.T	/gscmnt/gc2619/dinglab_cptac3/GDC_import/data/84aeb05a-3f3e-4ef9-9ef5-85bd7a955626/170802_UNC31-K00269_0072_AHK3GVBBXX_GCCAAT_S2_L001_R1_001.fastq.gz	84aeb05a-3f3e-4ef9-9ef5-85bd7a955626
C3L-00140	C3L-00140.RNA-Seq.R2.A	/gscmnt/gc2619/dinglab_cptac3/GDC_import/data/48e9e1aa-da46-4ef8-8bb3-849c1e096850/171215_UNC32-K00270_0072_AHN3THBBXX_TGACCA_S5_L002_R2_001.fastq.gz	48e9e1aa-da46-4ef8-8bb3-849c1e096850
C3L-00140	C3L-00140.RNA-Seq.R2.T	/gscmnt/gc2619/dinglab_cptac3/GDC_import/data/7bd80abf-7ebf-475a-a875-e75809deada5/170802_UNC31-K00269_0072_AHK3GVBBXX_GCCAAT_S2_L001_R2_001.fastq.gz	7bd80abf-7ebf-475a-a875-e75809deada5
C3L-00144	C3L-00144.RNA-Seq.R1.A	/gscmnt/gc2619/dinglab_cptac3/GDC_import/data/28a0f947-13c5-4516-bf1f-5f19964a78fa/171215_UNC32-K00270_0072_AHN3THBBXX_ACAGTG_S2_L002_R1_001.fastq.gz	28a0f947-13c5-4516-bf1f-5f19964a78fa
C3L-00144	C3L-00144.RNA-Seq.R1.T	/gscmnt/gc2619/dinglab_cptac3/GDC_import/data/e54b8655-54e3-4933-9ad2-5a09910426fd/170818_UNC32-K00270_0050_AHL2FHBBXX_GATCAG_S9_L003_R1_001.fastq.gz	e54b8655-54e3-4933-9ad2-5a09910426fd
C3L-00144	C3L-00144.RNA-Seq.R2.A	/gscmnt/gc2619/dinglab_cptac3/GDC_import/data/61ddf30e-431b-4e87-b774-8ae1070bc7fe/171215_UNC32-K00270_0072_AHN3THBBXX_ACAGTG_S2_L002_R2_001.fastq.gz	61ddf30e-431b-4e87-b774-8ae1070bc7fe
C3L-00144	C3L-00144.RNA-Seq.R2.T	/gscmnt/gc2619/dinglab_cptac3/GDC_import/data/6357ac54-9bdc-4da6-960b-0acd8769b0ee/170818_UNC32-K00270_0050_AHL2FHBBXX_GATCAG_S9_L003_R2_001.fastq.gz	6357ac54-9bdc-4da6-960b-0acd8769b0ee
C3L-00263	C3L-00263.RNA-Seq.R1.A	/gscmnt/gc2619/dinglab_cptac3/GDC_import/data/15b13260-897a-49f8-bcd4-e36d00b01952/180508_UNC31-K00269_0128_BHTY7KBBXX_ACTTGA_S1_L007_R1_001.fastq.gz	15b13260-897a-49f8-bcd4-e36d00b01952
